code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,2013J,318933,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,268,-100.0,268.0,keep,0.8333333333333334,55.5,265.0,460,6,1281,106,9,2013,Oct,SocSci,Pass
AAA,2013J,319047,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-47.0,268.0,keep,0.8333333333333334,65.33333333333333,265.0,1933,9,6589,232,9,2013,Oct,SocSci,Pass
AAA,2013J,321942,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,67.0,265.0,2133,8,10083,239,9,2013,Oct,SocSci,Pass
AAA,2013J,324002,M,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,268,-32.0,268.0,keep,0.8333333333333334,67.0,265.0,610,7,1901,122,9,2013,Oct,SocSci,Pass
AAA,2013J,324084,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-165.0,268.0,keep,0.8333333333333334,48.0,265.0,494,6,1961,110,9,2013,Oct,SocSci,Pass
AAA,2013J,324282,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,0.8333333333333334,51.0,265.0,74,6,133,38,9,2013,Oct,SocSci,Pass
AAA,2013J,331358,F,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-67.0,53.0,keep,0.16666666666666666,14.0,817.0,527,9,2376,45,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-64.0,268.0,keep,0.8333333333333334,62.0,265.0,448,8,1655,72,9,2013,Oct,SocSci,Pass
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,268,-103.0,268.0,keep,0.8333333333333334,54.833333333333336,265.0,136,7,301,31,9,2013,Oct,SocSci,Pass
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,0.8333333333333334,62.0,265.0,178,6,648,36,9,2013,Oct,SocSci,Pass
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,268,-32.0,268.0,keep,0.3333333333333333,17.666666666666668,700.0,122,6,332,27,9,2013,Oct,SocSci,Fail
AAA,2013J,334333,F,South West Region,A Level or Equivalent,0-10%,0-35,0,240,Y,268,-192.0,65.0,keep,0.16666666666666666,6.0,817.0,100,6,303,33,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-196.0,160.0,keep,0.5,43.166666666666664,646.0,731,6,2286,106,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-110.0,268.0,keep,0.8333333333333334,56.833333333333336,265.0,396,7,1316,111,9,2013,Oct,SocSci,Pass
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,0.8333333333333334,41.5,265.0,125,6,333,33,9,2013,Oct,SocSci,Pass
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,268,48.0,268.0,keep,0.8333333333333334,53.5,265.0,113,6,201,35,9,2013,Oct,SocSci,Fail
AAA,2013J,342007,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,268,-71.0,51.0,keep,0.16666666666666666,12.5,817.0,228,6,880,38,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,268,-81.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,447,7,1950,98,9,2013,Oct,SocSci,Pass
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-60.0,268.0,keep,0.8333333333333334,50.333333333333336,265.0,323,8,838,72,9,2013,Oct,SocSci,Pass
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,268,-49.0,268.0,keep,0.8333333333333334,65.33333333333333,265.0,1217,7,3644,173,9,2013,Oct,SocSci,Pass
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-12.0,268.0,keep,0.8333333333333334,41.0,265.0,53,4,65,18,9,2013,Oct,SocSci,Fail
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,268,-37.0,268.0,keep,0.8333333333333334,65.0,265.0,213,7,547,51,9,2013,Oct,SocSci,Pass
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-18.0,268.0,keep,0.8333333333333334,67.0,265.0,737,7,2219,134,9,2013,Oct,SocSci,Distinction
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-75.0,268.0,keep,0.8333333333333334,68.66666666666667,265.0,272,6,569,103,9,2013,Oct,SocSci,Pass
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-49.0,268.0,keep,0.8333333333333334,61.5,265.0,316,7,761,78,9,2013,Oct,SocSci,Pass
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-38.0,268.0,keep,0.5,28.5,646.0,88,7,166,27,9,2013,Oct,SocSci,Fail
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-129.0,268.0,keep,0.6666666666666666,46.0,480.0,242,6,821,63,9,2013,Oct,SocSci,Fail
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-38.0,268.0,keep,0.8333333333333334,47.0,265.0,403,7,891,78,9,2013,Oct,SocSci,Pass
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,268,-52.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,755,8,2129,148,9,2013,Oct,SocSci,Pass
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,268,-4.0,268.0,keep,0.8333333333333334,64.0,265.0,488,7,1465,129,9,2013,Oct,SocSci,Pass
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,268,-123.0,268.0,keep,0.8333333333333334,42.0,265.0,169,6,437,32,9,2013,Oct,SocSci,Pass
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,268,-60.0,268.0,keep,0.8333333333333334,46.333333333333336,265.0,124,6,292,25,9,2013,Oct,SocSci,Fail
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,268,-19.0,268.0,keep,0.8333333333333334,55.333333333333336,265.0,225,8,677,52,9,2013,Oct,SocSci,Pass
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-64.0,268.0,keep,0.8333333333333334,60.666666666666664,265.0,627,7,2333,124,9,2013,Oct,SocSci,Pass
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-155.0,268.0,keep,0.8333333333333334,56.5,265.0,374,7,1062,97,9,2013,Oct,SocSci,Pass
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-61.0,268.0,keep,0.8333333333333334,63.0,265.0,272,6,543,91,9,2013,Oct,SocSci,Pass
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-38.0,268.0,keep,0.8333333333333334,56.666666666666664,265.0,357,6,910,114,9,2013,Oct,SocSci,Pass
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-179.0,268.0,keep,0.8333333333333334,53.166666666666664,265.0,222,6,671,57,9,2013,Oct,SocSci,Pass
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-185.0,268.0,keep,0.8333333333333334,50.5,265.0,245,6,875,50,9,2013,Oct,SocSci,Pass
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,268,-31.0,202.0,keep,0.5,34.833333333333336,646.0,217,7,639,50,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-58.0,268.0,keep,0.8333333333333334,37.5,265.0,167,6,363,44,9,2013,Oct,SocSci,Fail
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-54.0,268.0,keep,0.8333333333333334,57.0,265.0,958,7,3003,177,9,2013,Oct,SocSci,Pass
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-38.0,268.0,keep,0.8333333333333334,61.833333333333336,265.0,237,7,876,50,9,2013,Oct,SocSci,Pass
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,268,-23.0,268.0,keep,0.8333333333333334,51.166666666666664,265.0,307,7,996,70,9,2013,Oct,SocSci,Pass
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,268,-57.0,268.0,keep,0.8333333333333334,38.666666666666664,265.0,323,7,1183,87,9,2013,Oct,SocSci,Fail
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,0.8333333333333334,54.166666666666664,265.0,352,7,955,90,9,2013,Oct,SocSci,Pass
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-130.0,268.0,keep,0.8333333333333334,60.5,265.0,346,7,1445,83,9,2013,Oct,SocSci,Pass
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,268,-129.0,268.0,keep,0.8333333333333334,36.5,265.0,152,6,509,26,9,2013,Oct,SocSci,Pass
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-67.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,409,6,1388,87,9,2013,Oct,SocSci,Pass
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-73.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,322,6,807,105,9,2013,Oct,SocSci,Pass
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,268,-60.0,172.0,keep,0.5,29.833333333333332,646.0,297,8,1359,49,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,268,-15.0,268.0,keep,0.5,38.0,646.0,137,8,342,27,9,2013,Oct,SocSci,Fail
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-58.0,268.0,keep,0.8333333333333334,48.666666666666664,265.0,125,6,411,25,9,2013,Oct,SocSci,Pass
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,268,-52.0,268.0,keep,0.8333333333333334,49.833333333333336,265.0,245,7,646,50,9,2013,Oct,SocSci,Pass
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-53.0,268.0,keep,0.8333333333333334,58.833333333333336,265.0,272,6,739,43,9,2013,Oct,SocSci,Pass
AAA,2013J,442442,M,South West Region,HE Qualification,80-90%,0-35,0,120,N,268,-32.0,119.0,keep,0.3333333333333333,13.5,763.0,295,7,1009,49,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,268,-38.0,268.0,keep,0.8333333333333334,73.0,265.0,507,7,1241,140,9,2013,Oct,SocSci,Distinction
AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,268,-43.0,73.0,keep,0.16666666666666666,14.333333333333334,817.0,81,6,400,16,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-120.0,268.0,keep,0.8333333333333334,58.833333333333336,265.0,808,6,2832,131,9,2013,Oct,SocSci,Pass
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,268,-29.0,268.0,keep,0.8333333333333334,55.5,265.0,231,7,901,78,9,2013,Oct,SocSci,Pass
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-16.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,342,8,998,88,9,2013,Oct,SocSci,Pass
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,268,-156.0,268.0,keep,0.8333333333333334,59.833333333333336,265.0,274,5,1129,61,9,2013,Oct,SocSci,Pass
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,0.8333333333333334,60.333333333333336,265.0,235,6,521,58,9,2013,Oct,SocSci,Pass
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,268,-127.0,268.0,keep,0.8333333333333334,67.5,265.0,714,7,2328,112,9,2013,Oct,SocSci,Pass
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,268,-51.0,268.0,keep,0.8333333333333334,60.0,265.0,236,8,910,66,9,2013,Oct,SocSci,Pass
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,268,-43.0,268.0,keep,0.8333333333333334,49.333333333333336,265.0,88,6,224,32,9,2013,Oct,SocSci,Fail
AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,268,-30.0,128.0,keep,0.3333333333333333,27.166666666666668,763.0,84,6,488,17,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,268,-158.0,268.0,keep,0.8333333333333334,61.0,265.0,200,7,780,42,9,2013,Oct,SocSci,Pass
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,59.5,265.0,316,7,1271,50,9,2013,Oct,SocSci,Pass
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,268,-38.0,268.0,keep,0.3333333333333333,13.333333333333334,665.0,76,5,194,19,9,2013,Oct,SocSci,Fail
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-17.0,268.0,keep,0.8333333333333334,69.0,265.0,1733,9,7067,259,9,2013,Oct,SocSci,Pass
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-46.0,268.0,keep,0.8333333333333334,63.5,265.0,209,6,605,36,9,2013,Oct,SocSci,Pass
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-43.0,268.0,keep,0.3333333333333333,22.0,763.0,129,6,406,34,9,2013,Oct,SocSci,Fail
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,268,-29.0,268.0,keep,0.8333333333333334,55.0,265.0,742,7,3064,131,9,2013,Oct,SocSci,Pass
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-57.0,268.0,keep,0.8333333333333334,67.33333333333333,265.0,1441,8,5680,226,9,2013,Oct,SocSci,Distinction
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,268,-138.0,268.0,keep,0.8333333333333334,60.0,265.0,1177,8,4007,187,9,2013,Oct,SocSci,Pass
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,67.66666666666667,265.0,1829,8,7288,229,9,2013,Oct,SocSci,Distinction
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-91.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,875,9,3004,166,9,2013,Oct,SocSci,Pass
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-59.0,268.0,keep,0.8333333333333334,51.5,265.0,559,6,1357,94,9,2013,Oct,SocSci,Pass
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,391,6,1216,102,9,2013,Oct,SocSci,Pass
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-170.0,268.0,keep,0.8333333333333334,60.0,265.0,268,8,870,66,9,2013,Oct,SocSci,Pass
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,268,-42.0,173.0,keep,0.6666666666666666,39.833333333333336,480.0,746,7,1980,135,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,268,-62.0,268.0,keep,0.8333333333333334,56.666666666666664,265.0,760,8,3098,158,9,2013,Oct,SocSci,Pass
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-108.0,268.0,keep,0.8333333333333334,47.166666666666664,265.0,1143,9,5988,176,9,2013,Oct,SocSci,Pass
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-87.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,572,7,1896,150,9,2013,Oct,SocSci,Pass
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,268,-144.0,268.0,keep,0.8333333333333334,68.83333333333333,265.0,512,7,1695,125,9,2013,Oct,SocSci,Pass
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,268,-63.0,203.0,keep,0.3333333333333333,21.833333333333332,763.0,174,6,641,36,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-35.0,268.0,keep,0.3333333333333333,11.666666666666666,763.0,85,5,240,24,9,2013,Oct,SocSci,Fail
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,62.666666666666664,265.0,310,7,910,75,9,2013,Oct,SocSci,Pass
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,268,-169.0,268.0,keep,0.3333333333333333,19.666666666666668,763.0,397,9,1907,43,9,2013,Oct,SocSci,Fail
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,268,-38.0,268.0,keep,0.8333333333333334,68.16666666666667,265.0,994,9,3460,165,9,2013,Oct,SocSci,Pass
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,268,20.0,268.0,keep,0.8333333333333334,51.333333333333336,265.0,230,8,939,47,9,2013,Oct,SocSci,Fail
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,51.5,265.0,721,8,3493,155,9,2013,Oct,SocSci,Pass
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,1183,8,4202,133,9,2013,Oct,SocSci,Pass
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,268,-95.0,268.0,keep,0.8333333333333334,66.33333333333333,265.0,147,7,723,19,9,2013,Oct,SocSci,Pass
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-95.0,268.0,keep,0.3333333333333333,25.833333333333332,700.0,218,9,998,44,9,2013,Oct,SocSci,Fail
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,70.5,265.0,1681,8,6025,215,9,2013,Oct,SocSci,Distinction
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-191.0,268.0,keep,0.8333333333333334,70.83333333333333,265.0,1433,8,5061,227,9,2013,Oct,SocSci,Pass
AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-124.0,37.0,keep,0.16666666666666666,11.333333333333334,817.0,201,6,643,29,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,268,-106.0,268.0,keep,0.8333333333333334,65.16666666666667,265.0,765,7,2756,124,9,2013,Oct,SocSci,Pass
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,69.83333333333333,265.0,534,7,1759,75,9,2013,Oct,SocSci,Pass
AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,268,-198.0,103.0,keep,0.3333333333333333,20.333333333333332,763.0,650,8,2756,75,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,268,-43.0,268.0,keep,0.8333333333333334,55.166666666666664,265.0,1712,8,7057,224,9,2013,Oct,SocSci,Pass
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,268,-32.0,268.0,keep,0.8333333333333334,64.5,265.0,134,6,459,41,9,2013,Oct,SocSci,Pass
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-164.0,268.0,keep,0.8333333333333334,59.166666666666664,265.0,1623,7,6518,238,9,2013,Oct,SocSci,Pass
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,268,-53.0,268.0,keep,0.8333333333333334,52.166666666666664,265.0,1328,8,5975,228,9,2013,Oct,SocSci,Pass
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-42.0,268.0,keep,0.8333333333333334,60.0,265.0,575,7,1754,99,9,2013,Oct,SocSci,Pass
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,268,-81.0,268.0,keep,0.8333333333333334,61.333333333333336,265.0,307,7,931,63,9,2013,Oct,SocSci,Pass
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,0.8333333333333334,58.666666666666664,265.0,490,8,4294,120,9,2013,Oct,SocSci,Pass
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,607,7,1992,147,9,2013,Oct,SocSci,Pass
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,268,-29.0,268.0,keep,0.8333333333333334,44.666666666666664,265.0,164,6,470,47,9,2013,Oct,SocSci,Pass
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-108.0,240.0,keep,0.8333333333333334,69.66666666666667,265.0,2007,9,11139,219,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,268,-195.0,268.0,keep,0.6666666666666666,44.833333333333336,431.0,354,7,1216,60,9,2013,Oct,SocSci,Pass
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,268,-32.0,268.0,keep,0.8333333333333334,63.333333333333336,265.0,419,9,1401,81,9,2013,Oct,SocSci,Pass
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,65.33333333333333,265.0,148,6,519,39,9,2013,Oct,SocSci,Pass
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-137.0,268.0,keep,0.8333333333333334,55.5,265.0,441,8,1734,94,9,2013,Oct,SocSci,Pass
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-74.0,268.0,keep,0.8333333333333334,51.0,265.0,738,7,2386,145,9,2013,Oct,SocSci,Fail
AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,268,-16.0,138.0,keep,0.5,17.833333333333332,646.0,248,7,1430,34,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-65.0,173.0,keep,0.5,30.166666666666668,646.0,329,7,849,62,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-123.0,268.0,keep,0.8333333333333334,58.0,265.0,361,7,1146,78,9,2013,Oct,SocSci,Pass
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-45.0,268.0,keep,0.8333333333333334,56.5,265.0,258,6,685,65,9,2013,Oct,SocSci,Pass
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-148.0,268.0,keep,0.6666666666666666,39.833333333333336,480.0,465,7,1967,87,9,2013,Oct,SocSci,Fail
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-65.0,268.0,keep,0.8333333333333334,54.666666666666664,265.0,197,6,701,53,9,2013,Oct,SocSci,Pass
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-35.0,268.0,keep,0.8333333333333334,68.66666666666667,265.0,977,9,4712,170,9,2013,Oct,SocSci,Distinction
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-59.0,163.0,keep,0.5,33.0,646.0,446,7,1262,82,9,2013,Oct,SocSci,Withdrawn
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-46.0,268.0,keep,0.8333333333333334,43.833333333333336,265.0,352,7,1888,83,9,2013,Oct,SocSci,Pass
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,268,-59.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,720,7,2385,188,9,2013,Oct,SocSci,Pass
