code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,2013J,332789,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-64.0,268.0,1.0,72.66666666666667,0.0,248.0,8.0,982.0,39.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,333059,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,N,268,-103.0,268.0,1.0,71.66666666666667,0.0,57.0,5.0,105.0,19.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,268,-53.0,268.0,1.0,75.33333333333333,0.0,93.0,6.0,289.0,17.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,334259,F,London Region,A Level or Equivalent,50-60%,0-35,0,150,N,268,-32.0,268.0,0.6666666666666666,35.333333333333336,54.0,106.0,6.0,304.0,23.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,335764,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-196.0,160.0,1.0,86.33333333333333,0.0,707.0,6.0,2236.0,103.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,336207,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-110.0,268.0,1.0,67.66666666666667,0.0,273.0,7.0,1025.0,72.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,339972,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,1.0,54.666666666666664,0.0,82.0,6.0,219.0,20.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,268,48.0,268.0,1.0,63.666666666666664,0.0,48.0,6.0,71.0,20.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,342514,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,268,-81.0,268.0,1.0,73.66666666666667,0.0,305.0,6.0,1312.0,63.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,342972,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,268,-60.0,268.0,1.0,57.333333333333336,0.0,226.0,8.0,632.0,46.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,268,-49.0,268.0,1.0,76.33333333333333,0.0,890.0,7.0,2936.0,117.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-12.0,268.0,1.0,53.666666666666664,0.0,33.0,3.0,44.0,12.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,345068,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,180,Y,268,-37.0,268.0,1.0,75.0,0.0,130.0,6.0,374.0,31.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-18.0,268.0,1.0,75.33333333333333,0.0,461.0,7.0,1495.0,85.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,346025,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-75.0,268.0,1.0,80.66666666666667,0.0,186.0,6.0,412.0,70.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,346843,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,268,-44.0,268.0,0.0,0.0,0.0,40.0,5.0,164.0,8.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,350188,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-49.0,268.0,1.0,75.33333333333333,0.0,185.0,7.0,440.0,44.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,357668,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,268,-38.0,268.0,1.0,57.0,0.0,80.0,7.0,155.0,23.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,364177,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-129.0,268.0,1.0,68.0,0.0,164.0,6.0,557.0,43.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,365244,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-38.0,268.0,1.0,58.666666666666664,0.0,252.0,6.0,628.0,48.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,365642,M,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,268,-52.0,268.0,1.0,69.33333333333333,0.0,474.0,7.0,1451.0,89.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,366483,M,South West Region,HE Qualification,40-50%,0-35,0,60,N,268,-4.0,268.0,1.0,80.0,0.0,336.0,7.0,1126.0,91.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,368194,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,Y,268,-123.0,268.0,1.0,53.666666666666664,0.0,105.0,6.0,277.0,20.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,268,-60.0,268.0,1.0,65.66666666666667,0.0,55.0,6.0,152.0,11.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,268,-19.0,268.0,1.0,63.333333333333336,0.0,179.0,8.0,580.0,42.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,376581,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-64.0,268.0,1.0,69.33333333333333,0.0,363.0,7.0,1375.0,76.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,380953,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-155.0,268.0,1.0,66.33333333333333,0.0,222.0,7.0,713.0,66.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,383254,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-61.0,268.0,1.0,76.0,0.0,180.0,6.0,320.0,63.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,386952,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-38.0,268.0,1.0,67.0,0.0,256.0,6.0,696.0,75.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,388722,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-179.0,268.0,1.0,63.0,0.0,144.0,6.0,438.0,35.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,388885,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-185.0,268.0,1.0,60.0,0.0,144.0,6.0,500.0,34.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,390890,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,N,268,-31.0,202.0,1.0,69.66666666666667,0.0,190.0,6.0,532.0,43.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-58.0,268.0,1.0,44.333333333333336,0.0,125.0,6.0,282.0,33.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,392931,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-54.0,268.0,1.0,67.66666666666667,0.0,421.0,7.0,1239.0,86.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,393207,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-38.0,268.0,1.0,72.33333333333333,0.0,129.0,7.0,452.0,30.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,396872,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,268,-23.0,268.0,1.0,64.33333333333333,0.0,160.0,6.0,571.0,33.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,268,-57.0,268.0,1.0,50.0,0.0,250.0,7.0,909.0,63.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,268,-53.0,268.0,1.0,60.666666666666664,0.0,256.0,7.0,781.0,66.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,402470,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-130.0,268.0,1.0,78.0,0.0,284.0,7.0,1273.0,65.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,404804,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,268,-129.0,268.0,1.0,49.666666666666664,0.0,141.0,6.0,487.0,23.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,405088,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-67.0,268.0,1.0,76.0,0.0,221.0,6.0,709.0,47.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,414117,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-73.0,268.0,1.0,74.33333333333333,0.0,173.0,6.0,417.0,64.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,415969,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,268,-60.0,172.0,1.0,59.666666666666664,0.0,293.0,8.0,1355.0,48.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,268,-15.0,268.0,1.0,76.0,0.0,129.0,8.0,329.0,24.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,429958,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-58.0,268.0,1.0,58.0,0.0,70.0,6.0,233.0,15.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,441018,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,268,-52.0,268.0,1.0,56.0,0.0,128.0,7.0,382.0,28.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,441888,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-53.0,268.0,1.0,69.33333333333333,0.0,119.0,6.0,302.0,23.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,268,-38.0,268.0,1.0,88.33333333333333,0.0,352.0,7.0,907.0,95.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-120.0,268.0,1.0,70.33333333333333,0.0,408.0,6.0,1628.0,76.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,494424,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-38.0,268.0,0.0,0.0,0.0,21.0,5.0,58.0,2.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,268,-29.0,268.0,1.0,66.66666666666667,0.0,171.0,6.0,764.0,56.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-16.0,268.0,1.0,72.33333333333333,0.0,246.0,8.0,668.0,68.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,268,-156.0,268.0,1.0,77.33333333333333,0.0,208.0,5.0,833.0,45.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,268,-32.0,268.0,1.0,73.33333333333333,0.0,163.0,6.0,359.0,44.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,268,-127.0,268.0,1.0,80.66666666666667,0.0,445.0,7.0,1704.0,79.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,268,-51.0,268.0,1.0,64.66666666666667,0.0,213.0,8.0,861.0,54.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,268,-43.0,268.0,1.0,60.333333333333336,0.0,36.0,6.0,108.0,12.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,268,-158.0,268.0,1.0,74.0,0.0,84.0,6.0,302.0,26.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,268,-22.0,268.0,1.0,74.0,0.0,212.0,7.0,952.0,36.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,268,-38.0,268.0,0.6666666666666666,26.666666666666668,19.0,53.0,5.0,147.0,14.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-17.0,268.0,1.0,82.33333333333333,0.0,988.0,9.0,4096.0,147.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-46.0,268.0,1.0,81.0,0.0,179.0,6.0,530.0,27.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-43.0,268.0,0.6666666666666666,44.0,117.0,129.0,6.0,406.0,34.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,268,-29.0,268.0,1.0,68.0,0.0,488.0,6.0,1768.0,86.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-57.0,268.0,1.0,82.0,0.0,708.0,8.0,2819.0,123.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,268,-138.0,268.0,1.0,72.33333333333333,0.0,813.0,7.0,2806.0,120.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,268,-67.0,268.0,1.0,80.33333333333333,0.0,1217.0,8.0,5146.0,137.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-91.0,268.0,1.0,74.0,0.0,446.0,8.0,1697.0,97.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-59.0,268.0,1.0,63.0,0.0,392.0,6.0,968.0,64.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,268,-67.0,268.0,1.0,77.0,0.0,218.0,6.0,719.0,63.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-170.0,268.0,1.0,70.66666666666667,0.0,144.0,8.0,521.0,37.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,268,-42.0,173.0,1.0,67.66666666666667,0.0,665.0,7.0,1817.0,122.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,268,-62.0,268.0,1.0,72.33333333333333,0.0,488.0,8.0,1899.0,108.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-108.0,268.0,1.0,55.666666666666664,0.0,776.0,9.0,4162.0,111.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-87.0,268.0,1.0,70.0,0.0,358.0,7.0,1175.0,103.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,268,-144.0,268.0,1.0,85.0,0.0,362.0,7.0,1369.0,81.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,268,-63.0,203.0,0.6666666666666666,43.666666666666664,117.0,156.0,6.0,584.0,32.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-35.0,268.0,0.6666666666666666,23.333333333333332,117.0,85.0,5.0,240.0,24.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,268,-195.0,268.0,1.0,73.66666666666667,0.0,208.0,7.0,679.0,52.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,268,-169.0,268.0,0.6666666666666666,39.333333333333336,117.0,313.0,9.0,1558.0,34.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,268,-38.0,268.0,1.0,82.0,0.0,571.0,9.0,2097.0,91.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,268,20.0,268.0,1.0,59.666666666666664,0.0,132.0,7.0,537.0,27.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-30.0,268.0,1.0,64.66666666666667,0.0,408.0,8.0,2003.0,92.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-102.0,268.0,1.0,75.0,0.0,740.0,8.0,2878.0,78.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,268,-95.0,268.0,1.0,82.66666666666667,0.0,106.0,6.0,602.0,12.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-95.0,268.0,0.6666666666666666,51.666666666666664,54.0,216.0,9.0,996.0,42.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-195.0,268.0,1.0,84.33333333333333,0.0,1191.0,8.0,4387.0,138.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-191.0,268.0,1.0,84.66666666666667,0.0,991.0,8.0,3650.0,145.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,268,-106.0,268.0,1.0,78.66666666666667,0.0,410.0,7.0,1499.0,65.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-30.0,268.0,1.0,83.66666666666667,0.0,392.0,7.0,1338.0,50.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,268,-43.0,268.0,1.0,62.333333333333336,0.0,1058.0,8.0,4680.0,135.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,268,-32.0,268.0,1.0,75.33333333333333,0.0,114.0,6.0,408.0,33.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-164.0,268.0,1.0,72.66666666666667,0.0,867.0,7.0,3354.0,128.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,268,-53.0,268.0,1.0,63.666666666666664,0.0,752.0,8.0,3566.0,117.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-42.0,268.0,1.0,72.66666666666667,0.0,319.0,6.0,1011.0,57.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,268,-81.0,268.0,1.0,75.0,0.0,190.0,7.0,629.0,36.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,1.0,71.0,0.0,394.0,8.0,1774.0,93.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-102.0,268.0,1.0,72.33333333333333,0.0,402.0,7.0,1409.0,93.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,268,-29.0,268.0,1.0,46.666666666666664,0.0,110.0,6.0,352.0,26.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-108.0,240.0,1.0,86.0,0.0,1410.0,9.0,8423.0,144.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,268,-195.0,268.0,1.0,76.33333333333333,0.0,177.0,7.0,635.0,39.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,268,-32.0,268.0,1.0,76.0,0.0,217.0,9.0,704.0,42.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-102.0,268.0,1.0,76.33333333333333,0.0,124.0,6.0,488.0,28.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-137.0,268.0,1.0,65.66666666666667,0.0,335.0,7.0,1230.0,67.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-74.0,268.0,1.0,58.666666666666664,0.0,472.0,7.0,1631.0,93.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-65.0,173.0,1.0,60.333333333333336,0.0,325.0,7.0,844.0,60.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-123.0,268.0,1.0,74.66666666666667,0.0,222.0,7.0,795.0,47.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-45.0,268.0,1.0,68.0,0.0,189.0,6.0,545.0,44.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-148.0,268.0,1.0,62.333333333333336,0.0,358.0,7.0,1606.0,67.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-65.0,268.0,1.0,66.0,0.0,131.0,6.0,538.0,34.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-35.0,268.0,1.0,82.66666666666667,0.0,635.0,9.0,3018.0,109.0,9.0,2013,Oct,SocSci,Distinction
AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-59.0,163.0,1.0,66.0,0.0,398.0,7.0,1136.0,74.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-46.0,268.0,1.0,52.666666666666664,0.0,235.0,6.0,1216.0,60.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,268,-59.0,268.0,1.0,68.66666666666667,0.0,423.0,7.0,1450.0,123.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-49.0,268.0,1.0,66.33333333333333,0.0,423.0,8.0,1991.0,55.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,268,-32.0,268.0,1.0,71.0,0.0,197.0,8.0,976.0,36.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,268,-43.0,268.0,0.3333333333333333,23.333333333333332,171.0,76.0,6.0,231.0,11.0,9.0,2013,Oct,SocSci,Fail
AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-50.0,268.0,1.0,70.0,0.0,263.0,8.0,967.0,45.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-113.0,268.0,1.0,64.0,0.0,900.0,7.0,2705.0,102.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-108.0,268.0,1.0,63.666666666666664,0.0,253.0,6.0,937.0,56.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,268,-35.0,268.0,1.0,75.33333333333333,0.0,293.0,7.0,1084.0,51.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,268,-66.0,268.0,1.0,70.33333333333333,0.0,268.0,9.0,842.0,46.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-116.0,268.0,1.0,74.66666666666667,0.0,493.0,8.0,1811.0,95.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,268,-28.0,175.0,0.6666666666666666,36.333333333333336,117.0,581.0,9.0,2178.0,77.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-74.0,268.0,1.0,80.66666666666667,0.0,381.0,8.0,1082.0,67.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-129.0,268.0,1.0,56.0,0.0,82.0,6.0,250.0,23.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,268,-85.0,268.0,1.0,61.0,0.0,85.0,7.0,249.0,17.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,268,-45.0,178.0,1.0,32.0,0.0,246.0,9.0,837.0,34.0,9.0,2013,Oct,SocSci,Withdrawn
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,268,-56.0,268.0,1.0,56.666666666666664,0.0,120.0,7.0,342.0,22.0,9.0,2013,Oct,SocSci,Pass
AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-57.0,268.0,1.0,78.0,0.0,89.0,6.0,445.0,13.0,9.0,2013,Oct,SocSci,Distinction
