code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,course_length,date_registration,date_unregistration,status,prop_submissions,avg_score,submission_distance,stu_activity_count,stu_activity_type_count,stu_total_clicks,stu_days_active,mod_pres_vle_type_count,year,month,subject,final_result
AAA,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,268,-19.0,268.0,keep,0.8333333333333334,55.333333333333336,265.0,225,8,677,52,9,2013,Oct,SocSci,Pass
AAA,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-64.0,268.0,keep,0.8333333333333334,60.666666666666664,265.0,627,7,2333,124,9,2013,Oct,SocSci,Pass
AAA,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-155.0,268.0,keep,0.8333333333333334,56.5,265.0,374,7,1062,97,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-61.0,268.0,keep,0.8333333333333334,63.0,265.0,272,6,543,91,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-38.0,268.0,keep,0.8333333333333334,56.666666666666664,265.0,357,6,910,114,9,2013,Oct,SocSci,Pass
AAA,F,London Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-179.0,268.0,keep,0.8333333333333334,53.166666666666664,265.0,222,6,671,57,9,2013,Oct,SocSci,Pass
AAA,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-185.0,268.0,keep,0.8333333333333334,50.5,265.0,245,6,875,50,9,2013,Oct,SocSci,Pass
AAA,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,268,-58.0,268.0,keep,0.8333333333333334,37.5,265.0,167,6,363,44,9,2013,Oct,SocSci,Fail
AAA,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,268,-54.0,268.0,keep,0.8333333333333334,57.0,265.0,958,7,3003,177,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-38.0,268.0,keep,0.8333333333333334,61.833333333333336,265.0,237,7,876,50,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,N,268,-23.0,268.0,keep,0.8333333333333334,51.166666666666664,265.0,307,7,996,70,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,268,-57.0,268.0,keep,0.8333333333333334,38.666666666666664,265.0,323,7,1183,87,9,2013,Oct,SocSci,Fail
AAA,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,268,-53.0,268.0,keep,0.8333333333333334,54.166666666666664,265.0,352,7,955,90,9,2013,Oct,SocSci,Pass
AAA,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-130.0,268.0,keep,0.8333333333333334,60.5,265.0,346,7,1445,83,9,2013,Oct,SocSci,Pass
AAA,M,Wales,Lower Than A Level,20-30%,35-55,0,120,N,268,-129.0,268.0,keep,0.8333333333333334,36.5,265.0,152,6,509,26,9,2013,Oct,SocSci,Pass
AAA,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-67.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,409,6,1388,87,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,268,-73.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,322,6,807,105,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,268,-15.0,268.0,keep,0.5,38.0,646.0,137,8,342,27,9,2013,Oct,SocSci,Fail
AAA,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-58.0,268.0,keep,0.8333333333333334,48.666666666666664,265.0,125,6,411,25,9,2013,Oct,SocSci,Pass
AAA,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,268,-52.0,268.0,keep,0.8333333333333334,49.833333333333336,265.0,245,7,646,50,9,2013,Oct,SocSci,Pass
AAA,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-53.0,268.0,keep,0.8333333333333334,58.833333333333336,265.0,272,6,739,43,9,2013,Oct,SocSci,Pass
AAA,M,London Region,HE Qualification,30-40%,0-35,0,60,N,268,-38.0,268.0,keep,0.8333333333333334,73.0,265.0,507,7,1241,140,9,2013,Oct,SocSci,Distinction
AAA,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-120.0,268.0,keep,0.8333333333333334,58.833333333333336,265.0,808,6,2832,131,9,2013,Oct,SocSci,Pass
AAA,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,268,-29.0,268.0,keep,0.8333333333333334,55.5,265.0,231,7,901,78,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,268,-16.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,342,8,998,88,9,2013,Oct,SocSci,Pass
AAA,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,268,-156.0,268.0,keep,0.8333333333333334,59.833333333333336,265.0,274,5,1129,61,9,2013,Oct,SocSci,Pass
AAA,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,268,-32.0,268.0,keep,0.8333333333333334,60.333333333333336,265.0,235,6,521,58,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,268,-127.0,268.0,keep,0.8333333333333334,67.5,265.0,714,7,2328,112,9,2013,Oct,SocSci,Pass
AAA,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,268,-51.0,268.0,keep,0.8333333333333334,60.0,265.0,236,8,910,66,9,2013,Oct,SocSci,Pass
AAA,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,268,-43.0,268.0,keep,0.8333333333333334,49.333333333333336,265.0,88,6,224,32,9,2013,Oct,SocSci,Fail
AAA,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,268,-158.0,268.0,keep,0.8333333333333334,61.0,265.0,200,7,780,42,9,2013,Oct,SocSci,Pass
AAA,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,59.5,265.0,316,7,1271,50,9,2013,Oct,SocSci,Pass
AAA,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,268,-38.0,268.0,keep,0.3333333333333333,13.333333333333334,665.0,76,5,194,19,9,2013,Oct,SocSci,Fail
AAA,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,268,-17.0,268.0,keep,0.8333333333333334,69.0,265.0,1733,9,7067,259,9,2013,Oct,SocSci,Pass
AAA,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-46.0,268.0,keep,0.8333333333333334,63.5,265.0,209,6,605,36,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,268,-43.0,268.0,keep,0.3333333333333333,22.0,763.0,129,6,406,34,9,2013,Oct,SocSci,Fail
AAA,M,South Region,HE Qualification,90-100%,55<=,0,120,N,268,-29.0,268.0,keep,0.8333333333333334,55.0,265.0,742,7,3064,131,9,2013,Oct,SocSci,Pass
AAA,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,268,-57.0,268.0,keep,0.8333333333333334,67.33333333333333,265.0,1441,8,5680,226,9,2013,Oct,SocSci,Distinction
AAA,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,268,-138.0,268.0,keep,0.8333333333333334,60.0,265.0,1177,8,4007,187,9,2013,Oct,SocSci,Pass
AAA,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,67.66666666666667,265.0,1829,8,7288,229,9,2013,Oct,SocSci,Distinction
AAA,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-91.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,875,9,3004,166,9,2013,Oct,SocSci,Pass
AAA,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-59.0,268.0,keep,0.8333333333333334,51.5,265.0,559,6,1357,94,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,391,6,1216,102,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,268,-170.0,268.0,keep,0.8333333333333334,60.0,265.0,268,8,870,66,9,2013,Oct,SocSci,Pass
AAA,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,268,-62.0,268.0,keep,0.8333333333333334,56.666666666666664,265.0,760,8,3098,158,9,2013,Oct,SocSci,Pass
AAA,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-108.0,268.0,keep,0.8333333333333334,47.166666666666664,265.0,1143,9,5988,176,9,2013,Oct,SocSci,Pass
AAA,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-87.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,572,7,1896,150,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,268,-144.0,268.0,keep,0.8333333333333334,68.83333333333333,265.0,512,7,1695,125,9,2013,Oct,SocSci,Pass
AAA,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-35.0,268.0,keep,0.3333333333333333,11.666666666666666,763.0,85,5,240,24,9,2013,Oct,SocSci,Fail
AAA,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,62.666666666666664,265.0,310,7,910,75,9,2013,Oct,SocSci,Pass
AAA,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,268,-169.0,268.0,keep,0.3333333333333333,19.666666666666668,763.0,397,9,1907,43,9,2013,Oct,SocSci,Fail
AAA,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,268,-38.0,268.0,keep,0.8333333333333334,68.16666666666667,265.0,994,9,3460,165,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,268,20.0,268.0,keep,0.8333333333333334,51.333333333333336,265.0,230,8,939,47,9,2013,Oct,SocSci,Fail
AAA,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,51.5,265.0,721,8,3493,155,9,2013,Oct,SocSci,Pass
AAA,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,1183,8,4202,133,9,2013,Oct,SocSci,Pass
AAA,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,268,-95.0,268.0,keep,0.8333333333333334,66.33333333333333,265.0,147,7,723,19,9,2013,Oct,SocSci,Pass
AAA,M,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-95.0,268.0,keep,0.3333333333333333,25.833333333333332,700.0,218,9,998,44,9,2013,Oct,SocSci,Fail
AAA,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,70.5,265.0,1681,8,6025,215,9,2013,Oct,SocSci,Distinction
AAA,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-191.0,268.0,keep,0.8333333333333334,70.83333333333333,265.0,1433,8,5061,227,9,2013,Oct,SocSci,Pass
AAA,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,268,-106.0,268.0,keep,0.8333333333333334,65.16666666666667,265.0,765,7,2756,124,9,2013,Oct,SocSci,Pass
AAA,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,69.83333333333333,265.0,534,7,1759,75,9,2013,Oct,SocSci,Pass
AAA,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,268,-43.0,268.0,keep,0.8333333333333334,55.166666666666664,265.0,1712,8,7057,224,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,268,-32.0,268.0,keep,0.8333333333333334,64.5,265.0,134,6,459,41,9,2013,Oct,SocSci,Pass
AAA,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,268,-164.0,268.0,keep,0.8333333333333334,59.166666666666664,265.0,1623,7,6518,238,9,2013,Oct,SocSci,Pass
AAA,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,268,-53.0,268.0,keep,0.8333333333333334,52.166666666666664,265.0,1328,8,5975,228,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-42.0,268.0,keep,0.8333333333333334,60.0,265.0,575,7,1754,99,9,2013,Oct,SocSci,Pass
AAA,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,268,-81.0,268.0,keep,0.8333333333333334,61.333333333333336,265.0,307,7,931,63,9,2013,Oct,SocSci,Pass
AAA,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-57.0,268.0,keep,0.8333333333333334,58.666666666666664,265.0,490,8,4294,120,9,2013,Oct,SocSci,Pass
AAA,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,60.833333333333336,265.0,607,7,1992,147,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,268,-29.0,268.0,keep,0.8333333333333334,44.666666666666664,265.0,164,6,470,47,9,2013,Oct,SocSci,Pass
AAA,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,268,-195.0,268.0,keep,0.6666666666666666,44.833333333333336,431.0,354,7,1216,60,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,268,-32.0,268.0,keep,0.8333333333333334,63.333333333333336,265.0,419,9,1401,81,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-102.0,268.0,keep,0.8333333333333334,65.33333333333333,265.0,148,6,519,39,9,2013,Oct,SocSci,Pass
AAA,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-137.0,268.0,keep,0.8333333333333334,55.5,265.0,441,8,1734,94,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-74.0,268.0,keep,0.8333333333333334,51.0,265.0,738,7,2386,145,9,2013,Oct,SocSci,Fail
AAA,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-123.0,268.0,keep,0.8333333333333334,58.0,265.0,361,7,1146,78,9,2013,Oct,SocSci,Pass
AAA,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,268,-45.0,268.0,keep,0.8333333333333334,56.5,265.0,258,6,685,65,9,2013,Oct,SocSci,Pass
AAA,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,268,-148.0,268.0,keep,0.6666666666666666,39.833333333333336,480.0,465,7,1967,87,9,2013,Oct,SocSci,Fail
AAA,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,268,-65.0,268.0,keep,0.8333333333333334,54.666666666666664,265.0,197,6,701,53,9,2013,Oct,SocSci,Pass
AAA,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-35.0,268.0,keep,0.8333333333333334,68.66666666666667,265.0,977,9,4712,170,9,2013,Oct,SocSci,Distinction
AAA,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-46.0,268.0,keep,0.8333333333333334,43.833333333333336,265.0,352,7,1888,83,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,268,-59.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,720,7,2385,188,9,2013,Oct,SocSci,Pass
AAA,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-49.0,268.0,keep,0.8333333333333334,51.833333333333336,265.0,821,8,3385,110,9,2013,Oct,SocSci,Pass
AAA,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,268,-32.0,268.0,keep,0.8333333333333334,61.5,265.0,306,8,1454,56,9,2013,Oct,SocSci,Pass
AAA,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,268,-43.0,268.0,keep,0.16666666666666666,11.666666666666666,817.0,76,6,231,11,9,2013,Oct,SocSci,Fail
AAA,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,268,-50.0,268.0,keep,0.8333333333333334,57.5,265.0,398,8,1346,73,9,2013,Oct,SocSci,Pass
AAA,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,268,-113.0,268.0,keep,0.8333333333333334,55.0,265.0,1383,7,4214,164,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,268,-108.0,268.0,keep,0.8333333333333334,56.0,265.0,434,6,1401,95,9,2013,Oct,SocSci,Pass
AAA,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,268,-35.0,268.0,keep,0.8333333333333334,63.0,265.0,415,7,1455,72,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,268,-66.0,268.0,keep,0.8333333333333334,59.333333333333336,265.0,374,9,1080,69,9,2013,Oct,SocSci,Pass
AAA,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,268,-116.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,911,8,3236,168,9,2013,Oct,SocSci,Pass
AAA,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,268,-74.0,268.0,keep,0.8333333333333334,69.16666666666667,265.0,624,8,1685,118,9,2013,Oct,SocSci,Pass
AAA,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,268,-129.0,268.0,keep,0.8333333333333334,42.833333333333336,265.0,111,6,307,33,9,2013,Oct,SocSci,Pass
AAA,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,268,-85.0,268.0,keep,0.8333333333333334,51.0,265.0,110,7,303,24,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,268,-56.0,268.0,keep,0.8333333333333334,47.666666666666664,265.0,194,7,565,36,9,2013,Oct,SocSci,Pass
AAA,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,268,-57.0,268.0,keep,0.8333333333333334,66.66666666666667,265.0,155,6,593,28,9,2013,Oct,SocSci,Distinction
AAA,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,268,-38.0,268.0,keep,0.8333333333333334,61.0,265.0,518,7,1814,107,9,2013,Oct,SocSci,Fail
AAA,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,268,-24.0,268.0,keep,0.6666666666666666,34.333333333333336,480.0,144,6,445,30,9,2013,Oct,SocSci,Fail
AAA,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,268,-80.0,268.0,keep,0.8333333333333334,69.5,265.0,2230,9,7182,257,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,268,-22.0,268.0,keep,0.8333333333333334,63.0,265.0,510,7,2148,93,9,2013,Oct,SocSci,Pass
AAA,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-94.0,268.0,keep,0.8333333333333334,42.166666666666664,265.0,480,6,2146,70,9,2013,Oct,SocSci,Pass
AAA,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,268,-185.0,268.0,keep,0.8333333333333334,61.166666666666664,265.0,302,9,749,83,9,2013,Oct,SocSci,Pass
AAA,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,268,-17.0,268.0,keep,0.8333333333333334,39.0,265.0,125,8,574,23,9,2013,Oct,SocSci,Fail
AAA,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,268,-38.0,268.0,keep,0.8333333333333334,69.0,265.0,976,9,3344,202,9,2013,Oct,SocSci,Distinction
AAA,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-73.0,268.0,keep,0.8333333333333334,64.66666666666667,265.0,698,7,2458,166,9,2013,Oct,SocSci,Pass
AAA,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-53.0,268.0,keep,0.8333333333333334,62.0,265.0,676,7,2684,101,9,2013,Oct,SocSci,Pass
AAA,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,268,-32.0,268.0,keep,0.8333333333333334,50.5,265.0,261,7,622,39,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,268,-71.0,268.0,keep,0.5,12.333333333333334,646.0,73,6,183,21,9,2013,Oct,SocSci,Fail
AAA,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,268,-50.0,268.0,keep,0.8333333333333334,58.333333333333336,265.0,425,6,1611,94,9,2013,Oct,SocSci,Pass
AAA,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-81.0,268.0,keep,0.8333333333333334,75.5,265.0,1148,7,4187,229,9,2013,Oct,SocSci,Pass
AAA,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,268,-52.0,268.0,keep,0.8333333333333334,65.66666666666667,265.0,696,8,3424,177,9,2013,Oct,SocSci,Pass
AAA,M,South Region,HE Qualification,70-80%,55<=,0,60,N,268,-11.0,268.0,keep,0.3333333333333333,18.666666666666668,763.0,238,7,967,53,9,2013,Oct,SocSci,Fail
AAA,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,268,-22.0,268.0,keep,0.6666666666666666,29.666666666666668,284.0,165,7,523,33,9,2013,Oct,SocSci,Fail
AAA,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,268,-46.0,268.0,keep,0.8333333333333334,66.33333333333333,265.0,129,6,323,43,9,2013,Oct,SocSci,Pass
AAA,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,268,-195.0,268.0,keep,0.8333333333333334,63.166666666666664,265.0,498,7,1949,97,9,2013,Oct,SocSci,Pass
AAA,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,268,-59.0,268.0,keep,0.8333333333333334,46.333333333333336,265.0,413,8,1616,111,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,268,-144.0,268.0,keep,0.8333333333333334,61.333333333333336,265.0,576,6,1690,99,9,2013,Oct,SocSci,Pass
AAA,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,268,-43.0,268.0,keep,0.8333333333333334,64.33333333333333,265.0,852,7,2864,150,9,2013,Oct,SocSci,Pass
AAA,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,268,-65.0,268.0,keep,0.8333333333333334,66.16666666666667,265.0,1063,7,3070,198,9,2013,Oct,SocSci,Pass
AAA,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,268,-105.0,268.0,keep,0.8333333333333334,63.833333333333336,265.0,447,7,1617,97,9,2013,Oct,SocSci,Pass
AAA,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,268,-158.0,268.0,keep,0.8333333333333334,50.666666666666664,265.0,363,7,1078,75,9,2013,Oct,SocSci,Pass
AAA,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,268,-46.0,268.0,keep,0.6666666666666666,41.166666666666664,480.0,228,6,470,76,9,2013,Oct,SocSci,Pass
AAA,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,65.0,265.0,336,6,1189,64,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-65.0,268.0,keep,0.8333333333333334,52.666666666666664,265.0,358,6,1216,62,9,2013,Oct,SocSci,Pass
AAA,M,South Region,HE Qualification,90-100%,55<=,0,60,N,268,-87.0,268.0,keep,0.8333333333333334,67.33333333333333,265.0,392,7,1080,95,9,2013,Oct,SocSci,Distinction
AAA,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,268,-94.0,268.0,keep,0.8333333333333334,54.0,265.0,503,8,1327,135,9,2013,Oct,SocSci,Pass
AAA,F,South Region,HE Qualification,90-100%,35-55,0,60,N,268,-67.0,268.0,keep,0.8333333333333334,67.16666666666667,265.0,1038,8,4441,171,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,268,-80.0,268.0,keep,0.8333333333333334,67.66666666666667,265.0,1808,8,7262,248,9,2013,Oct,SocSci,Pass
AAA,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,268,-31.0,268.0,keep,0.8333333333333334,59.333333333333336,265.0,218,7,650,51,9,2013,Oct,SocSci,Pass
AAA,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,268,-30.0,268.0,keep,0.8333333333333334,54.5,265.0,67,5,248,17,9,2013,Oct,SocSci,Pass
AAA,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,268,-91.0,268.0,keep,0.8333333333333334,59.833333333333336,265.0,416,8,1591,83,9,2013,Oct,SocSci,Pass
AAA,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,268,-35.0,268.0,keep,0.8333333333333334,59.833333333333336,265.0,387,8,1359,82,9,2013,Oct,SocSci,Pass
AAA,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,268,-63.0,268.0,keep,0.8333333333333334,59.0,265.0,428,8,1890,129,9,2013,Oct,SocSci,Pass
AAA,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,268,-62.0,268.0,keep,0.8333333333333334,66.33333333333333,265.0,477,7,1326,135,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,268,-94.0,268.0,keep,0.8333333333333334,61.333333333333336,265.0,729,9,2905,121,9,2013,Oct,SocSci,Pass
AAA,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,268,-74.0,268.0,keep,0.8333333333333334,63.333333333333336,265.0,302,8,1868,56,9,2013,Oct,SocSci,Pass
AAA,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,268,-128.0,268.0,keep,0.8333333333333334,60.5,265.0,549,8,2049,123,9,2013,Oct,SocSci,Pass
AAA,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,268,-106.0,268.0,keep,0.8333333333333334,63.666666666666664,265.0,328,7,1160,76,9,2013,Oct,SocSci,Pass
